npn,existential,question,conditional
0.03836591100025544,0.23493726700007755,17.74152980000008,0.11509348899971883
0.029172206000112055,0.2422647280000092,17.706653941999775,0.10936860599986176
0.028610615000161488,0.22843061699995815,17.72569252300036,0.11519760200008022
0.029298235999704048,0.23079277299984824,17.705998371000078,0.11699669200015705
0.03024471500020809,0.233097417999943,17.696138118999897,0.11048164100020585
0.028369280000333674,0.22391807099984362,17.67920831399988,0.11182336699994266
0.029364082000029157,0.2224495189998379,17.696012300999882,0.11085840700025074
0.02848394400007237,0.22490195799991852,17.666260356000294,0.10954457099978754
0.03172405700024683,0.23998671700019258,17.685414908999974,0.1144372349999685
0.028824497000186966,0.22446227499995075,17.62916207499984,0.11041673499994431
0.029005335999954696,0.22453072799999063,17.672694132999823,0.10900332399978652
0.03217721300006815,0.21945055099968158,17.78436359999978,0.1128861339998366
0.029732380000041303,0.22432745200012505,17.657667361999756,0.10888845399995262
0.028557297000133985,0.23316629500004638,17.701719081000192,0.1345980020000752
0.03209444899994196,0.2177215330002582,17.61361147799971,0.11303421100001287
0.03008129399995596,0.22410333100015123,17.636196220999864,0.10880646999976307
0.028813965000153985,0.2226061819997085,17.643032324999695,0.11289753100027156
0.028932784000062384,0.21992656399970656,17.688712001000113,0.1099444270003005
0.028362694999941596,0.2236264379998829,17.682670215000144,0.11073657799988723
0.030878690000008646,0.22678755199967782,17.68287121600042,0.10769544899994798
0.03158083300013459,0.21773623199987924,17.673008638999818,0.10866772100007438
0.028692220999801066,0.2231409240002904,17.633271802999843,0.10971012999971208
0.02946703499992509,0.222254059000079,17.735003691999736,0.11035270100001071
0.028966227999717375,0.22542346299997007,17.6213228659999,0.10818541399976311
0.028625814999941213,0.2245108000001892,17.635126582999874,0.10813711899982081
0.028320670000084647,0.22387904400011394,17.670195371000318,0.10869922499978202
0.02879301500024667,0.22622291000016048,17.672500455000318,0.10934738899959484
0.029201659999671392,0.22944202400003633,17.59682059900024,0.10790601999997307
0.027978470000107336,0.27146902699996645,17.628541802999735,0.10993108299999221
0.028197554999678687,0.21968209900023794,17.72954231699987,0.1086323149997952
0.027827711000099953,0.22836181399998168,17.69320112200012,0.10693522100018527
0.029074946000037016,0.21916089700016528,17.653506674000255,0.11686961399982465
0.02781746300024679,0.21822248099988428,17.678457623999748,0.10990463600001021
0.028639493999889964,0.22613156400029766,17.659726601999864,0.1075483780000468
0.028343643999960477,0.21010919999980615,17.901548035999895,0.1084553020000385
0.02815776499983258,0.2237306400002126,17.707519387000048,0.11105109299978722
0.028296987999965495,0.2240625370000089,17.66400303399996,0.10866704299996854
0.02991191399996751,0.22616232600012154,17.618434570000318,0.11802595599965571
0.028307234999829234,0.22302579400002287,17.633097411000108,0.11341042799995193
0.02822865300004196,0.22951391800006604,17.605030323000392,0.10801082999978462
0.028860360000180663,0.22751093899978514,17.55321781900011,0.11082725500000379
0.029226899000150297,0.23008374999972148,17.62736201000007,0.10911503399984213
0.029135199999927863,0.22627078400000755,17.629803085000276,0.10874946400008412
0.0280312810000396,0.2739328719999321,17.656750397999986,0.10718406199976016
0.02827922500000568,0.21814802200015038,17.590483980000045,0.10795206900002086
0.030296390999865253,0.22641189199975997,17.62409676499965,0.10894490600003337
0.027363629000319634,0.21920235300012791,17.50058132700042,0.10670957100001033
0.027940052999838372,0.222050771999875,17.557832714999677,0.10830813900020075
0.02841248300001098,0.21836837499995454,17.546035333999953,0.10677360999989105
0.028424359999917215,0.224125832000027,17.56490656599999,0.10871175100010078
0.02741726700014624,0.22239533900028619,17.50302001099999,0.11169872600021336
0.02757224800006952,0.21952282799975364,17.538324023000314,0.10670624199974554
0.02808841099977144,0.21733109800015882,17.573028469000292,0.10698568699990574
0.029551774000083242,0.228079321000223,17.52961593400005,0.1111022220002269
0.029724263999924005,0.22757691800006796,17.50809592199994,0.1133718979999685
0.028101680999952805,0.2226485030000731,17.48742290500013,0.11166449399979683
0.027701212000010855,0.22265446400024302,17.551458565999837,0.10669682100024147
0.02749518700011322,0.22316163200002848,17.511006115000328,0.13133938800001488
0.029059742000299593,0.22617429199999606,17.59577679899985,0.11260009799980253
0.02856015799989109,0.22835981600019295,17.499845786999686,0.10986862900017513
0.028454991000216978,0.21850838299997122,17.73041038800011,0.1087297710000712
0.028367691000312334,0.22158527799956573,17.693852371000048,0.11127880000003643
0.029255997999825922,0.21429148899960637,17.68028163300005,0.10705042500012496
0.02751151500024207,0.22006940200026293,17.63967906400012,0.10904472099991835
0.02813434200015763,0.21894853200001307,17.635092495000208,0.10971090400016692
0.02794911000000866,0.22277594800016232,17.66832933600017,0.10777344300004188
0.028789771999981895,0.22547819999999774,17.65944986700015,0.11010427400015033
0.029269471000134217,0.22153279000031034,17.678005550000307,0.10964521999994759
0.03136581499984459,0.22451559299997825,17.625325798000176,0.11257316899991565
0.03189892600039457,0.23900469199998042,17.627774246000172,0.1089809109998896
0.028076586999759456,0.22310182399996847,17.702771731999746,0.10956998399979057
0.02770509400033916,0.22634476700022788,17.68098036800029,0.1087108720003016
0.028715850000025966,0.27049925200026337,17.681520452000314,0.10905054299973926
0.0281630170002245,0.22267412299970601,17.71524951099991,0.1124856629999158
0.0276807270001882,0.21974010200028715,17.69070749499997,0.10932002599975021
0.02758920299993406,0.21975114699989717,17.795449959000052,0.11453802599999108
0.027462712000215106,0.22407279999970342,17.805574587000137,0.11053327199988416
0.028434245999960694,0.2263157079996745,18.131701212999815,0.10959464799998386
0.02866405599979771,0.21315292100007355,17.560742670999844,0.10825619900015226
0.027334384999903705,0.2265739360000225,17.635552351000115,0.10727616800022588
0.0271901579999394,0.2262509140000475,17.559632065000187,0.1069131260001086
0.027488686999731726,0.22464376400012043,17.556197226999757,0.10548084399988511
0.027609339999798976,0.2199959449999369,17.616330574000585,0.10867606700048782
0.0276566010006718,0.22526960899995174,17.513658928999575,0.10787096800049767
0.027436292000857065,0.2378124619999653,17.55152253400047,0.10860502300056396
0.02816694400007691,0.22062378899954638,17.588168809000308,0.11230567400070868
0.030669614000544243,0.2216442389999429,17.57524226300029,0.10937901299985242
0.02770490900002187,0.2748511689997031,17.604498800999863,0.10746995699992112
0.02687197599971114,0.2142807840000387,17.599931419999848,0.10721670800012362
0.026928070999929332,0.224651597999582,17.462484130999655,0.10650679899936222
0.02974402200015902,0.2206351810000342,17.62867117499991,0.10874357299962867
0.027075194000644842,0.21682450700063782,17.52563995299988,0.10801796800024022
0.028186917999846628,0.22039392700025928,17.49167458300053,0.10674545199981367
0.027357399999345944,0.22280727199995454,17.522318015000565,0.1063159289997202
0.027372451999326586,0.21304573199995502,17.51396245200067,0.10655347899955814
0.027139881999573845,0.22489472999950522,17.558250803000192,0.10763295800006745
0.026761477000036393,0.23271473000022525,17.51121813000009,0.10963605500000995
0.027496069999870087,0.2230750069993519,17.61062243000015,0.10788420399967436
0.02815526399990631,0.21685379999962606,17.54767747400001,0.10713306500019826
0.026500402000237955,0.21760024299965153,17.55776615099967,0.10673727199991845
